Country,L1Name,L2Name,number_of_urban_patches,patch_density,area_weigthed_mean_shape_index,area_weigthed_mean_nearest_neighbor,effective_mesh_size,area_weighted_mean_patch_size,Circuity_average,intersection_density,street_density,street_length_average,streets_per_node_average,urb_perfil,stt_perfil,area,population_density,CentLatitude,CentLongitude
Mexico,Orizaba,Rafael Delgado,34,1.2871,2.7379,64.171,7.4737,91.0552,1.14581545426806,9.21602744639058,2442.24770826097,154.952294900306,2.76298701298701,5,4,26.584122218077,9106.591024,18.8029298149321,-97.095600375129
Peru,Lima,SANTA MARIA DEL MAR,11,1.4222,1.9888,111.1306,0.3532,10.395,1.08550630462716,15.6413428551801,2334.06296452977,95.8174836996258,2.91111111111111,5,4,7.79984181214948,3854.642314,-12.4085737197741,-76.767409592281
Brasil,Porto Alegre,ARARIC7,60,1.702,2.5864,85.4781,1.1986,29.1054,1.06611623837552,4.46166065779795,1785.93100055348,235.988278913382,2.61395348837209,5,2,35.4128231881221,3452.503961,-29.6350660660578,-50.9344350776739
Peru,Huancayo,SICAYA,6,0.1446,2.4676,96.7763,2.209,83.6373,1.01745256800486,1.89006028145438,839.963768688461,235.627361728418,3.00980392156862,5,6,41.7976086663279,7219.485495,-12.0172008039317,-75.2894482490504
Brasil,Belo Horizonte,JUATUBA,163,1.6379,3.7617,71.595,15.9909,181.993,1.07680012869583,14.7015859510922,3960.15823871429,157.301497677958,2.8618940248027,4,4,100.05723225328,2608.640959,-19.9550063316272,-44.355501201232
Brasil,Curitiba,CAMPO MAGRO,138,0.5013,2.6985,109.1847,0.3778,28.4622,1.18493467399905,1.76833757369997,1139.12012483549,375.897286066123,2.5867269984917,5,3,276.530910880801,6984.126984,-25.2896747488255,-49.4627022828496
Mexico,Xalapa,Tlalnelhuayocan,45,1.2268,2.3084,92.4342,0.7887,25.944,1.14815689231802,5.74596207483177,1851.89096939312,183.180688839813,2.35119047619047,5,2,36.8954749855718,14119.80988,19.5411119471419,-96.9830359944544
Peru,Ayacucho,SAN JUAN BAUTISTA,20,1.2081,2.0333,61.4622,114.6973,408.4691,1.02899907547696,77.2841235131986,9981.39869777877,75.7543048375082,3.18536931818181,4,5,16.7045952171473,9133.268796,-13.192389718016,-74.2098020690526
Mexico,Oaxaca de Juarez,San Andres Huayzpam,12,0.4354,2.7008,68.9668,1.3173,38.4922,1.1311159266684,2.59651974166441,817.949496514302,169.263204437146,2.79381443298969,5,6,27.729425216635,6296.649703,17.1274622887532,-96.6672925098606
Mexico,Mexico City,Jilotzingo,41,0.3522,2.1174,189.3894,0.0384,6.4428,1.25944707567662,0.717555495535155,613.242441164652,491.703318279491,2.3203125,5,3,117.064116326434,25244.27151,19.5060472082564,-99.3904369674677
Mexico,Celaya,Comonfort,207,0.4237,3.3488,176.973,3.4586,138.6837,1.06677905737092,1.93026403689813,726.982173479632,214.824772279151,2.71776155717761,5,6,491.124520727951,6340.564543,20.7412725168617,-100.791122676114
Mexico,Orizaba,Maltrata,19,0.172,2.8613,75.5006,6.4647,246.0586,1.11030623760451,1.5110652471149,662.91546725764,247.324962804498,3.00980392156862,5,6,111.179845027052,5546.942291,18.8365257500397,-97.2656639064068
Mexico,Puebla de Zaragoza,San Juan Huactzinco,17,3.7891,2.4725,62.8243,32.4077,112.3452,1.03843720217763,27.4606423282172,5522.05972160831,125.302292402472,2.91489361702127,4,1,4.51555351538821,5915.623551,19.2347069166307,-98.2540562958335
Mexico,Mexico City,Toitla,15,1.6594,2.1781,83.0445,8.4618,61.9012,1.01050482365178,15.7319656850023,2819.16432248466,97.0665314126401,2.57211538461538,5,4,9.08977319575041,9044.266408,19.6818359386312,-99.0583652236578
Peru,Ica,PACHACUTEC,22,0.5309,2.2406,201.1011,0.6501,39.6488,1.01037370568647,1.53464805614837,281.724600484794,109.80248635997,3.05405405405405,5,6,41.7033727984681,9324.503311,-14.1604104767099,-75.6516621411052
Mexico,Ocotlan,Poncitlen,138,0.1654,2.6275,220.0609,0.6749,70.2213,1.0536967908903,1.1750933545731,391.515995756347,185.811159872596,2.95507487520798,5,6,839.082270496028,6027.113655,20.2702153888396,-102.894719066958
Mexico,Oaxaca de Juarez,Santa Marsa Coyotepec,10,1.5315,3.9427,85.2162,11.1624,79.551,1.01913383800272,5.32294859211769,1466.26478522828,166.2264704028,3.28205128205128,5,2,6.57530302881913,2978.607291,16.9706226275001,-96.7102022379615
Mexico,Mexico City,Jaltenco,17,3.6227,2.9505,2114.8639,62.6366,123.6605,1.01477787152072,34.7891605096955,9197.39393038191,153.206874037926,2.88516746411483,4,1,4.71411202792013,10099.28899,19.738716730801,-99.088930230407
Peru,Pucallpa,CALLERIA,65,0.0056,2.7092,63.1525,1.3867,983.4742,1.02546591022582,0.145805725424839,27.9324993358027,111.236170835003,3.08626850433894,1,6,11727.9345170946,8884.993243,-7.96505459685881,-74.1601934572307
Mexico,Cuautla,Yecapixtla,95,0.5377,2.8725,81.625,3.7339,116.1222,1.04544782648124,2.00942830733011,640.395857003524,178.050564773795,2.70454545454545,5,6,177.662471807385,8089.177581,18.8525068605082,-98.8580055949833
Peru,Chincha Alta,CHINCHA ALTA,34,0.151,2.3599,71.3741,15.254,496.7758,1.03455957979139,3.74153364693039,656.616052952072,103.85119611128,2.9015748031496,4,6,226.645028488708,8938.486899,-13.3245339119929,-76.0345541724293
Mexico,Guaymas,Empalme,111,0.1872,3.4304,125.4819,14.3025,566.4956,1.03576220288462,3.77566115490421,964.843981257829,140.79921194017,3.25338106603023,1,6,595.3924114933,3571.371323,28.0084946344317,-110.668726177525
Mexico,Puebla de Zaragoza,Tepatlaxco de Hidalgo,14,0.2285,2.783,60.8395,8.7175,226.5507,1.0124325022822,2.51458575092829,654.418492029071,144.582792124239,3.05913978494623,5,6,61.6403715573349,7033.07888,19.1452237242066,-98.0036011930646
Mexico,Puebla de Zaragoza,Ocoyucan,89,0.743,2.9924,121.8991,1.6591,48.4243,1.10082403796359,2.61563779317105,1104.8664445401,260.388520395165,2.72251308900523,5,3,120.429518499238,6106.237817,18.9316671669613,-98.3191355512761
Mexico,Oaxaca de Juarez,San Bartolo Coyotepec,13,0.4148,2.6767,65.94,7.4719,96.2992,1.03366095308758,3.10703687480168,990.109723712387,168.807316256398,2.984375,5,6,31.5413057356311,2865.367218,16.9411423218848,-96.6956150649595
Peru,Trujillo,EL PORVENIR,20,0.5213,3.5467,60.0915,477.2577,1298.3116,1.01200950914325,63.0442174134023,9073.20501972315,82.4954363044766,3.38594424813506,2,5,38.6236850880847,11334.46784,-8.05161310049929,-78.9959602589968
Mexico,Tlaxcala,Tzompantepec,51,1.3283,3.0129,128.2491,2.9396,48.42,1.07324223522912,12.329131052908,3213.51531455831,158.248205910104,2.84534270650263,5,4,38.6077492369363,6436.722437,19.380721301593,-98.0852304590778
Mexico,Tulancingo de Bravo,Cuautepec de Hinojosa,206,0.5267,3.2506,167.2741,2.1738,90.3965,1.16530086832533,0.45753200724992,404.662386560663,511.898048019651,2.66527196652719,5,3,393.415099157593,5803.083466,19.9843084357049,-98.2816682427377
Mexico,Colima,Comala,88,0.2801,3.4287,346.4806,0.838,77.2503,1.15249854499137,1.3607815500647,508.127798410593,207.986763867221,2.88581952117863,5,3,315.994878075435,6035.266849,19.3934429843481,-103.769994064582
Mexico,Cuautla,Atlatlahucan,43,0.5419,3.5688,67.1358,38.9935,407.7389,1.11405781609828,6.45344023983374,1880.45319079051,172.488128805961,2.73427672955974,4,2,79.8023969945784,2537.160025,18.9350455975267,-98.8945047219193
Mexico,Acayucan,Oluta,48,0.6162,2.8437,106.7446,4.5613,158.1201,1.03777646832712,2.70261836816479,844.126215124265,179.445329221579,3.02362204724409,5,6,78.4424477008042,6662.661861,17.9032174007978,-94.8916532471679
Peru,Ayacucho,AYACUCHO,34,0.4346,3.5083,93.9348,61.7699,598.3572,1.13415106205673,29.2142558157223,4631.17255009273,93.4408338835581,3.01218583396801,4,1,78.7286869296941,13055.61746,-13.1409212768184,-74.246050909664
Mexico,Colima,Coquimatlon,51,0.0968,2.9402,116.9643,0.7416,121.787,1.07473918039618,0.992878909277091,367.94146111325,198.094806112046,3.17335473515248,5,6,529.772558451238,5911.173446,19.1881292293378,-103.920752631572
Mexico,Uriangato,Morole,50,0.3131,3.4692,93.6474,25.4506,494.8132,1.04068487182386,6.38341895893068,1212.99857927349,109.485059913256,2.82380579483163,4,2,160.572258627327,6098.751903,20.0843156174651,-101.244689269504
Mexico,Rio Verde,Rioverde,232,0.0757,4.0488,204.977,2.7064,402.5417,1.09811000474946,0.521949296726654,269.500482771832,290.426918652792,2.94620901639344,1,3,3078.84311767085,4409.971062,21.961928431982,-100.034519683776
Mexico,Toluca,Calimaya,119,1.1559,3.2409,100.5794,8.5736,94.3538,1.09407301016775,9.92238639909915,2353.41940817522,136.463158321178,2.66918429003021,5,4,103.503326588172,5024.800633,19.1655304538687,-99.6432754133435
Mexico,Cordoba,Yanga,67,0.7631,2.6131,158.1112,1.6854,47.3301,1.04084836134608,3.81392347804771,1239.84248875577,185.368937276834,3.22727272727272,5,2,88.3604513671324,5540.203416,18.826473497727,-96.799639613543
Peru,Tarapoto,LA BANDA DE SHILCAYO,63,0.2357,3.2387,77.4818,1.8487,157.2382,1.04705772036855,1.87596658618704,411.480713307455,124.739154981516,3.01507537688442,5,6,269.194560136822,10721.01311,-6.47746214081281,-76.2720677181809
Brasil,Fortaleza,CASCAVEL,505,0.6033,3.0554,172.9387,3.0424,167.9961,1.04054943133631,2.2125847575139,652.930496417286,170.918865674147,2.92937980986871,1,6,842.905562675727,4423.402922,-4.23863463576976,-38.3002608185655
Mexico,Puebla de Zaragoza,Juan C. Bonilla,41,1.8389,3.0739,68.7956,14.974,82.931,1.03838041787762,10.0830005197306,3776.77347215562,232.56170507608,2.81454545454545,4,4,22.4139629426535,4831.209479,19.1193264993641,-98.3454607243375
Mexico,Puebla de Zaragoza,San Salvador el Verde,81,0.7309,3.3686,67.9328,12.7495,185.145,1.02540728422129,3.94572139597351,1142.18516738568,166.277699030658,3.01934235976789,5,2,111.513195140692,3859.800839,19.244586176163,-98.561338302889
Mexico,Tuxtla Gutierrez,Chiapa de Corzo,190,0.2289,3.1687,143.9169,1.1099,91.0146,1.13734886191766,1.49283384540158,479.912724388365,181.641430073682,2.91835401698236,5,6,835.324040810816,8738.44239,16.5980714035852,-92.9706317640523
Mexico,Merida,Um1n,151,0.4326,3.9515,107.7012,7.8488,306.1581,1.0513873236163,4.74844453445952,1377.84031243445,168.791083507241,2.90771558245083,5,2,350.851734269994,5753.034265,20.8524734239442,-89.7654310290435
Mexico,Monterrey,Salinas Victoria,288,0.1728,2.7125,192.6585,0.8584,97.9044,1.04697076947505,1.07160800494161,279.671210929284,154.880272912318,3.03033316757831,5,6,1674.11963304412,2245.006876,26.1610713996251,-100.270382779567
Nicaragua,Chinandega,El Viejo,137,0.109,3.2947,107.6276,0.9852,260.3836,1.10745190381495,0.456863911225706,310.852173998497,380.710252489885,2.89539748953974,5,3,1265.14698534472,16150.2377,12.8104488731743,-87.4076972658682
Mexico,San Luis Rio Colorado,San Luis R o Colorado,384,0.0433,4.4233,91.3611,27.6433,4319.2981,1.02603173594861,0.919565447800439,241.251633190515,137.791367666731,3.63235636194463,2,6,8903.11833658273,3105.548514,32.0170355109676,-114.351252846898
Mexico,Mexico City,Papalotla,11,3.4673,2.763,76.1985,14.6428,56.2879,1.06291590390942,22.0254200235119,5265.63863442461,156.401572270081,2.89873417721518,4,4,3.17814597520844,4984.853992,19.5598818972221,-98.857859702284
Peru,Huancayo,HUANCAN,49,3.995,3.7071,61.2258,21.9169,82.8525,1.03406740711521,24.7858682550172,6102.27348549699,141.611109279519,2.91578947368421,4,1,12.3457446336607,5346.278317,-12.1105167304591,-75.2040992706845
Mexico,Mexico City,Axapusco,121,0.4224,2.5058,207.9415,0.7786,45.9344,1.08276871962031,1.364571897102,471.215325273007,215.414525460018,3.05188679245283,5,6,288.002413676135,5217.588302,19.7630572014958,-98.7212962773434
Mexico,Oaxaca de Juarez,Santa Maria del Tule,9,0.536,2.8823,132.4006,7.3511,99.7345,1.07559237892376,4.79415578874557,1444.14848358466,176.809517285521,2.71428571428571,5,2,16.8955711014126,6961.616162,17.0292408034129,-96.6342975222081
Peru,Piura,CATACAOS,110,0.0435,2.805,185.9605,0.2691,124.9427,1.06229144505295,0.375758871629353,114.078936748193,165.26819685106,2.72039724980901,5,6,2546.84605542455,12843.56363,-5.49036693174121,-80.3346743862461
Brasil,Guaratingueta,POTIM,14,0.3151,2.5643,264.5512,6.4144,140.468,1.03913144778542,8.21437916347522,1505.01886524871,111.695781585917,2.8287037037037,5,2,44.6777525965498,9845.706399,-22.8253227912198,-45.3034123134627
Mexico,Delicias,Delicias,393,0.7374,5.4271,85.0147,97.7031,1590.0448,1.01963629196309,8.71955757206503,1856.08847573695,119.522023035232,3.2382896015549,1,2,535.118893526035,4193.890202,28.1194915610854,-105.4918591035
Mexico,Mexico City,Juchitepec,10,0.0755,2.965,165.1871,2.878,150.0028,1.05231524438438,2.16973917804035,456.007135453597,120.273672494996,3.16875,5,6,133.195732890354,9311.45735,19.0935939340476,-98.9040824369278
Peru,Piura,CASTILLA,78,0.1183,5.2931,82.036,18.9624,966.47,1.04610125806657,4.06803119354181,763.972241537939,108.461461845854,3.07288246881155,1,6,663.711724798564,10282.88029,-5.12963124601804,-80.5144503808827
Mexico,Teziutlan,Chignautla,35,0.2362,2.8937,166.356,0.0877,19.1502,1.09442667745115,3.3199382087617,1024.89009446968,184.330823570724,2.81031613976705,5,2,149.099160548722,43267.02034,19.7355590081367,-97.4365572755378
Mexico,Pachuca de Soto,Zapotlln de Jurrez,52,0.4448,3.6324,89.6519,10.691,221.0872,1.02321284273413,1.50564679213548,767.601441377116,295.859899499173,3.09803921568627,5,3,117.557451670957,3461.232288,19.9894082907383,-98.8589162474045
Peru,Huancayo,SAPALLANGA,36,0.2914,3.9785,87.5675,1.2779,73.0272,1.28773163341987,0.635399976546679,484.744186741001,386.338427701937,2.70588235294117,5,3,124.331134586052,6178.647423,-12.1138593848693,-75.139743596064
Mexico,Guadalajara,Ixtlahuacon de los Membrillos,198,0.9813,2.6958,111.5634,2.9407,56.328,1.050617286277,6.16732326206669,1686.15646985448,159.007664927161,2.8160621761658,5,2,202.843267142248,3909.394699,20.3917437671862,-103.207544373763
Mexico,Puebla de Zaragoza,Santa Apolonia Teacalco,20,2.5118,3.3864,61.9979,12.069,88.5361,1.14488774850255,11.8627242933678,2797.61273842372,143.615781831208,2.68595041322314,4,4,8.00827850758634,3946.932007,19.2459257494662,-98.3134477358248
Mexico,Monterrey,Santiago,345,0.4668,3.8158,86.0331,2.52,123.5804,1.01735394368523,97.8888245435007,17295.3327240168,100.639091209978,3.30866205774705,5,5,23.1997882351809,2618.071314,25.3848969036779,-100.237323207308
Mexico,Toluca,San Antonio la Isla,43,1.7015,2.6159,67.9128,20.8406,137.5976,1.07199257087452,17.4911590412699,3274.13868780686,105.441458003702,2.63770491803278,4,4,25.4414243761682,5741.829297,19.1688824687235,-99.5512864809556
Peru,Ica,LOS AQUIJES,54,0.5955,2.0914,94.7886,0.3422,17.6473,1.06725300595748,2.71718541572067,856.649232108071,189.315156239185,2.63746223564954,5,6,91.2709153247914,9968.156488,-14.0740320788374,-75.6406125071502
Peru,Arequipa,CAYMA,23,0.0988,4.2893,68.7203,25.6238,715.1777,1.11518918765899,12.4276768846787,1859.83169602261,87.4123824918244,3.03257918552036,1,4,234.154784277304,9815.733947,-16.2526857540709,-71.4569615385857
Mexico,Tlaxcala,Contla de Juan Cuamatzi,60,2.2943,4.0512,63.1614,25.034,143.2195,1.02894684613765,12.5523746658838,4776.77423517193,232.126913491658,2.89267015706806,4,4,26.2898462469342,7730.524381,19.3199606379016,-98.1333946910507
Peru,Tarapoto,CACATACHI,19,0.3625,2.4808,175.7762,0.381,24.3813,1.03949177793033,1.51533774050635,493.762905040277,184.875726705444,2.93,5,6,52.7935112163626,3875.457875,-6.46781171191948,-76.4384114546514
Mexico,Mexico City,Nopaltepec,48,0.5813,3.137,102.9554,6.0504,143.1553,1.02166306418411,1.11976180157918,789.820591328422,431.560973679456,2.86725663716814,5,3,83.0533778423622,2439.68827,19.8123143340181,-98.7170891215784
Mexico,Puebla de Zaragoza,Nat,58,1.105,3.5376,71.2312,8.893,98.6978,1.05916113286391,9.62578540865068,2516.41212583248,154.064308910932,2.63541666666666,5,4,52.7749142987813,4967.544138,19.2333147009459,-98.3319621660222
Mexico,Tlaxcala,Santa Cruz Tlaxcala,48,1.8547,2.9336,97.2543,1.649,21.3504,1.06380663024642,14.4475417044823,4488.56131054351,188.412347378765,2.701244813278,5,4,26.0251887615832,9169.543249,19.3529420961352,-98.1305674047282
Brasil,Sao Jose do Rio Preto,CEDRAL,69,0.3493,3.4095,117.5084,1.5498,124.5117,1.08464415164359,2.18440988924467,849.473190508753,227.458079142458,2.98412698412698,5,6,198.680660684094,3338.620465,-20.9138458086461,-49.2638147068882
Mexico,Tlaxcala,Santa Isabel Xiloxoxtla,33,5.4694,5.805,66.1496,18.3951,86.8458,1.04789165572908,15.6335724206223,5037.89525720187,208.255833127262,2.81896551724137,4,4,6.07666612876561,3439.749609,19.2624637720814,-98.2065792197206
Mexico,Coatzacoalcos,Ixhuatlan del Sureste,83,0.5299,2.7893,91.268,1.908,114.6195,1.09509500570616,1.66912157373173,772.913800942859,260.784610691813,2.39401496259351,5,3,157.567911252862,5494.189391,17.9860762704576,-94.3951285117528
Peru,Arequipa,ALTO SELVA ALEGRE,19,0.281,2.1828,66.8525,8.9022,194.4245,1.04708884339233,23.9825458146171,3020.19870279157,73.9104162526146,3.12117843246247,5,4,68.0077925257591,25001.29199,-16.3309618257152,-71.4858571371507
Mexico,Acayucan,Soconusco,42,0.4369,2.037,528.8953,1.3429,51.746,1.07523728258721,3.05794255595721,824.028299715581,146.355151269354,2.97567567567567,5,6,96.7971093581723,6254.609588,18.002489215995,-94.8346460456154
Peru,Huanuco,SAN FRANCISCO DE CAYRAN,4,0.0403,1.5175,814.9147,0.0014,2.0653,1.10010533289161,0.160031568036287,74.8621464589487,311.864079392024,2.78947368421052,5,3,99.9802738692901,74561.40351,-10.0079417878872,-76.3185246423094
Mexico,Mexico City,Tepetlaoxtoc,114,0.6387,3.7663,110.3975,2.3722,75.1759,1.06779696381325,2.22350150075782,783.529058501356,211.749550484107,2.78395061728395,5,6,179.446696961531,4799.012819,19.5693824825152,-98.7654721256972
Peru,Lima,ANCON,61,0.1879,3.3336,64.506,0.829,73.6612,1.03146758722986,6.25918923944566,932.627992380273,87.233860214371,3.07236268526591,5,2,326.71963121235,10261.69555,-11.7015770611302,-77.098816799009
Mexico,Chihuahua,Aldama,123,0.0133,3.5021,509.9012,0.1143,185.6942,1.07282704588816,0.170826930026419,112.055396588876,365.836432480505,3.06868577609518,5,3,9249.12717073147,3630.593462,29.0732862299123,-105.588568965576
Mexico,Guadalajara,Juanacatlun,66,0.4782,2.4146,110.9525,1.0997,60.557,1.12053160806387,2.63716680602812,718.45861118054,158.021390833483,2.87556561085972,5,6,138.78530518562,5382.006782,20.4817197070047,-103.135211336082
Mexico,Tianguistenco,Xalatlaco,68,0.6285,4.0126,66.1699,5.0993,162.3375,1.10823970683972,4.37511272932794,1877.09354461039,262.496806571464,2.87341772151898,5,2,108.797196654888,7954.037194,19.165245223836,-99.3592706348982
Mexico,Oaxaca de Juarez,Villa de Etla,26,3.1652,3.2765,69.4034,45.5393,158.5193,1.0248276409491,17.6843969073598,3659.93240345993,133.433629231847,2.8150289017341,4,4,8.31241239212527,3364.691923,17.195187517711,-96.7931798264058
Mexico,Pachuca de Soto,Zempoala,207,0.6474,3.0084,105.0822,3.2551,74.3082,1.07595970496401,1.34671336559846,743.234652639156,316.513125437662,2.79491833030853,5,3,321.523503858282,2812.725339,19.923130399569,-98.6723340964197
Mexico,Tlaxcala,Tetla de la Solidaridad,139,0.8191,3.6324,78.3392,1.209,42.7223,1.05864424718037,3.91321426802066,1423.5633686279,221.116904481415,2.91968911917098,5,2,170.703660532721,5894.552724,19.4822441636735,-98.0763529102178
Peru,Lima,CHACLACAYO,11,0.2578,3.4411,91.3923,10.996,137.526,1.05741532556685,14.0732627011073,2793.42752230013,119.292596102886,2.89942528735632,5,4,42.918263719505,12600.99678,-11.9916870954513,-76.76689518989
Mexico,Chihuahua,Aquiles Serdnn,61,0.1232,2.2313,227.9274,0.1043,23.0794,1.08110213462406,1.11087251774195,269.503666584512,142.922282123385,2.96124031007751,5,6,496.906702779933,3737.983456,28.5822325742034,-105.823458962909
Mexico,Minatitlan,Chinameca,93,0.5334,2.6259,178.0508,1.0964,64.81,1.08441725927986,1.27689647117406,572.002779628487,256.633716552828,2.70068027210884,5,6,175.425341879157,5161.563761,18.0598323528493,-94.7011804180928
Mexico,Mexico City,Atlautla,33,0.1968,3.5362,78.4976,2.2476,116.8368,1.11101107233363,0.243186731538582,67.1913019751637,136.483121008382,2.375,5,3,168.594724476138,8645.833333,19.0311080868243,-98.7170646727179
